iter	sum1	sum10	sum30	ba	ba10	agb	gpp	npp	rday	rnight	rstem	litterfall
1006	5180.75	441	71.75	24.8086	20.8605	279631	0.10996	0.033932	0	0.029615	0.00745429	0.00602793
1007	5177.75	441	71.75	24.8092	20.8613	279640	0.114718	0.0355972	0	0.030732	0.00777192	0.00715039
1008	5175	441	71.75	24.81	20.8622	279651	0.113192	0.0342061	0	0.0309564	0.00782716	0.00728409
1009	5171.5	441	71.75	24.8113	20.863	279664	0.111958	0.033572	0	0.0308124	0.00777425	0.00674801
1010	5167.75	441	71.75	24.8126	20.8638	279676	0.113389	0.0339823	0	0.0312128	0.00788395	0.0374461
1011	5164.25	441	71.75	24.8129	20.8645	279684	0.109501	0.0325822	0	0.0303418	0.00761637	0.0273747
1012	5160.5	441	71.75	24.8123	20.865	279684	0.0794252	0.0202031	0	0.0244778	0.00601794	0.0335764
1013	5160	441	71.75	24.8131	20.8658	279694	0.109301	0.0343544	0	0.0290516	0.00725007	0.0153196
1014	5158.5	441.25	71.75	24.8144	20.8685	279705	0.104482	0.0319756	0	0.0283929	0.00705282	0.0410585
1015	5156.25	441.25	71.75	24.8144	20.8693	279712	0.0944843	0.0304607	0	0.0246587	0.00605606	0.00534565
1016	5155	441	71.75	24.8135	20.8678	279714	0.106905	0.0356629	0	0.0270468	0.00667348	0.006628
1017	5152.25	441	71.75	24.8128	20.8686	279717	0.102527	0.0320492	0	0.0274319	0.00676751	0.00528311
1018	5149.75	441	71.75	24.8138	20.8694	279729	0.111897	0.0356802	0	0.0294139	0.00730469	0.00672938
1019	5149	440.75	71.75	24.8086	20.8635	279650	0.115759	0.0372676	0	0.0301691	0.00750971	0.0153726
1020	5146.25	441	71.75	24.8101	20.8663	279663	0.114057	0.0352094	0	0.0307623	0.00766879	0.0064863
1021	5145.75	440.75	71.75	24.8075	20.863	279638	0.112372	0.0339825	0	0.0308047	0.00766954	0.0206425
1022	5143.25	441	71.75	24.8087	20.8658	279650	0.117026	0.0358072	0	0.0317654	0.00794106	0.084845
1023	5141.5	441	71.75	24.8097	20.8666	279662	0.114708	0.0344135	0	0.0316243	0.00788739	0.056387
1024	5135.5	441	71.75	24.8101	20.8674	279672	0.11568	0.0347526	0	0.0318599	0.00794331	0.0296108
1025	5135.25	441	71.75	24.8114	20.8682	279683	0.113002	0.0300065	0	0.0337871	0.00851473	0.00721685
1026	5131.5	441	71.75	24.8125	20.8689	279695	0.114949	0.0324441	0	0.0330782	0.00828297	0.013261
1027	5126.75	441	71.75	24.813	20.8696	279704	0.106981	0.0296172	0	0.0312602	0.0077292	0.00882871
1028	5125.75	441	71.75	24.8131	20.8703	279709	0.0866864	0.0244961	0	0.0250938	0.00606488	0.00483266
1029	5123.75	441	71.75	24.8115	20.8711	279710	0.108521	0.0365108	0	0.0273164	0.00663715	0.00481677
1030	5123.25	441	71.75	24.8131	20.872	279724	0.107847	0.0359654	0	0.027379	0.00663816	0.00480838
1031	5119.5	441	71.75	24.8139	20.8729	279734	0.1092	0.0376269	0	0.0268955	0.00650252	0.00481008
1032	5118.5	441	71.75	24.8154	20.8738	279748	0.108171	0.0363397	0	0.0272931	0.00659436	0.0048119
1033	5116.75	441	71.75	24.8154	20.8746	279757	0.104824	0.033439	0	0.0276857	0.00668681	0.00481675
1034	5113.5	441	71.75	24.8166	20.8754	279768	0.0904875	0.028843	0	0.0239499	0.00574193	0.00482215
1035	5111.75	441	71.75	24.8169	20.8762	279778	0.109761	0.0381497	0	0.0268227	0.00646078	0.00482755
1036	5108.5	441	71.75	24.8182	20.8772	279793	0.115065	0.0394642	0	0.0284717	0.0068777	0.00483298
1037	5107.25	441	71.75	24.818	20.8781	279800	0.110692	0.0363559	0	0.0285156	0.00687863	0.00483809
1038	5101.5	441	71.75	24.8184	20.879	279811	0.116807	0.0381689	0	0.0301961	0.00732247	0.00484372
1039	5099.25	441	71.75	24.8183	20.8799	279816	0.12003	0.0384412	0	0.0315416	0.00768769	0.00485273
1040	5096	440.75	71.75	24.8173	20.8788	279816	0.118115	0.0370436	0	0.0315907	0.00768872	0.00486892
1041	5093.75	440.75	71.75	24.8186	20.8796	279828	0.0984391	0.0301862	0	0.0269043	0.0064218	0.00486496
1042	5091.75	440.5	71.75	24.8144	20.8749	279801	0.106169	0.0345825	0	0.0275923	0.00660102	0.00486517
1043	5091	440.75	71.75	24.8159	20.8777	279814	0.104559	0.0341966	0	0.0270864	0.00646618	0.00487122
1044	5090.25	440.5	71.75	24.8137	20.8751	279795	0.120854	0.0405278	0	0.030545	0.00737437	0.00487638
1045	5088.5	440.5	71.75	24.8145	20.876	279806	0.118114	0.038831	0	0.0304063	0.00732467	0.00488649
1046	5087.75	440.5	71.75	24.8159	20.8769	279820	0.116086	0.0370876	0	0.0306369	0.00737687	0.00491558
1047	5084.25	440.5	71.75	24.8159	20.8778	279829	0.1183	0.0380371	0	0.031047	0.00748039	0.00497497
1048	5084.5	440.5	71.75	24.8171	20.8787	279842	0.118709	0.037163	0	0.0318399	0.00769198	0.00674212
1049	5083.25	440.5	71.75	24.8187	20.8796	279856	0.120757	0.0377031	0	0.0324464	0.00785489	0.0114795
1050	5078	440.5	71.75	24.8197	20.8804	279867	0.118176	0.0361328	0	0.0322968	0.00780183	0.032401
1051	5076.5	440.5	71.75	24.821	20.8813	279880	0.119427	0.0378125	0	0.0317582	0.00764236	0.0191538
1052	5073	440.5	71.75	24.8224	20.8822	279893	0.117835	0.0349563	0	0.0329428	0.0079682	0.00809781
1053	5070.75	440.5	71.75	24.8238	20.883	279905	0.115219	0.0339396	0	0.0324051	0.00780542	0.00798456
1054	5069.25	440.5	71.75	24.8247	20.8838	279916	0.118809	0.0364089	0	0.0324348	0.00780633	0.00943208
1055	5065.25	440.5	71.75	24.8253	20.8847	279925	0.116339	0.0354878	0	0.0318993	0.00764678	0.00790407
1056	5060.5	440.75	71.75	24.8264	20.8874	279937	0.112501	0.0324867	0	0.0321252	0.00770115	0.0278566
1057	5058.5	440.75	71.75	24.8276	20.8883	279950	0.119465	0.0359006	0	0.0331032	0.00797385	0.00693625
1058	5056.25	440.75	71.75	24.8278	20.8891	279960	0.115951	0.0348234	0	0.0321819	0.00770327	0.00701971
1059	5053	440.75	71.75	24.8283	20.8899	279969	0.109056	0.0299656	0	0.0322132	0.00770435	0.0138025
1060	5049.5	440.75	71.75	24.8279	20.8907	279975	0.115629	0.0353809	0	0.03166	0.0075464	0.00919132
1061	5047.5	440.75	71.75	24.8292	20.8916	279988	0.109479	0.0340789	0	0.0296241	0.0069935	0.00934951
1062	5046.25	440.75	71.75	24.8292	20.8917	279989	0.0506439	0.00513962	0	0.0218675	0.00512031	0.00475466
1063	5041.5	440.75	71.75	24.8284	20.8925	279993	0.109161	0.0352059	0	0.0286923	0.00675609	0.00474861
1064	5040.5	440.75	71.75	24.8287	20.8934	280003	0.119129	0.0391451	0	0.0307714	0.00729221	0.00478692
1065	5039.25	440.75	71.75	24.83	20.8943	280015	0.119634	0.0383286	0	0.0315746	0.00749848	0.0113392
1066	5036.75	440.75	71.75	24.8316	20.8952	280030	0.115901	0.0389878	0	0.0293469	0.00690104	0.00627531
1067	5034.5	440.75	71.75	24.8331	20.8961	280043	0.101801	0.0330366	0	0.0266613	0.00622066	0.00475665
1068	5032	440.75	71.75	24.8341	20.8969	280055	0.0974056	0.0289582	0	0.0273584	0.00639652	0.0047591
1069	5030.5	440.75	71.75	24.8356	20.8978	280069	0.104905	0.0342144	0	0.0273396	0.00639741	0.00476306
1070	5030	441	71.75	24.8369	20.9006	280082	0.109243	0.0351379	0	0.0287947	0.00676321	0.00476687
1071	5026.25	440.75	71.5	24.792	20.8568	279557	0.0957554	0.0276459	0	0.0274763	0.00642111	0.0047706
1072	5022.25	441	71.5	24.7911	20.8597	279563	0.104836	0.0340099	0	0.0274498	0.00642168	0.00477782
1073	5029	441	71.5	24.7927	20.8606	279577	0.11339	0.0381474	0	0.0287166	0.00674205	0.0047862
1074	5028.75	441	71.5	24.7942	20.8615	279590	0.114219	0.0373456	0	0.0296706	0.00698096	0.00479507
1075	5026.25	440.75	71.5	24.7934	20.8601	279592	0.114242	0.0367802	0	0.0300741	0.00707932	0.00480497
1076	5022.75	440.75	71.5	24.7948	20.8609	279604	0.105773	0.0316479	0	0.0295434	0.00693473	0.00482393
1077	5022.75	440.75	71.5	24.7964	20.8619	279619	0.107081	0.0341723	0	0.0284322	0.00665324	0.00482167
1078	5021	440.75	71.5	24.7973	20.8628	279631	0.115083	0.0367959	0	0.0304666	0.00718151	0.00484583
1079	5018.75	440.75	71.5	24.7984	20.8637	279644	0.11095	0.0344278	0	0.0301175	0.00708372	0.00507623
1080	5017	440.75	71.5	24.7998	20.8645	279657	0.10708	0.0319889	0	0.0299354	0.00703594	0.0074569
1081	5013.25	441	71.5	24.8008	20.8672	279667	0.0942676	0.0241403	0	0.0291882	0.00684457	0.00628205
1082	5011.75	441	71.5	24.8021	20.868	279680	0.103834	0.0313851	0	0.0287857	0.00675112	0.0287947
1083	5011.25	440.75	71.5	24.7991	20.8651	279667	0.111324	0.0339725	0	0.0305865	0.00723548	0.00952157
1084	5010	440.75	71.5	24.8005	20.8659	279679	0.113983	0.0352538	0	0.0309803	0.00733757	0.00680255
1085	5011	440.75	71.5	24.8005	20.8668	279685	0.108963	0.0333627	0	0.0298832	0.00703954	0.0106478
1086	5008.25	440.75	71.5	24.8019	20.8676	279698	0.113937	0.0354575	0	0.0308252	0.00728889	0.0105122
1087	5005	440.75	71.5	24.8027	20.8684	279709	0.106087	0.0321302	0	0.0293551	0.00689667	0.0071265
1088	5006	440.75	71.5	24.8038	20.8693	279720	0.0992675	0.0273909	0	0.0293427	0.00689765	0.00720113
1089	5004.25	440.75	71.5	24.805	20.8699	279730	0.109354	0.0300485	0	0.0323187	0.00770773	0.009819
1090	5002.5	440.75	71.5	24.8062	20.8708	279743	0.103114	0.0316822	0	0.0282231	0.00661837	0.00483162
1091	5001	440.5	71.5	24.8055	20.8695	279743	0.0970115	0.0294871	0	0.0267969	0.00626205	0.00482254
1092	5000.25	440.5	71.5	24.8054	20.8703	279748	0.115508	0.0368576	0	0.0306092	0.00724365	0.00486368
1093	4998.25	440.5	71.5	24.8069	20.8712	279762	0.113003	0.0372371	0	0.0291595	0.00685393	0.00483988
1094	4996.25	440.5	71.5	24.8081	20.8722	279776	0.109762	0.0362773	0	0.0282647	0.0066215	0.00483483
1095	5003.75	440.5	71.5	24.8096	20.8731	279789	0.104014	0.0314623	0	0.0288177	0.00676178	0.00483488
1096	5009.25	440.25	71.5	24.808	20.8709	279789	0.101384	0.0322684	0	0.026986	0.00630964	0.00483595
1097	5012.75	440.25	71.5	24.8082	20.871	279791	0.0515751	0.00439455	0	0.0231975	0.00541817	0.00484428
1098	5014.25	440.25	71.5	24.8069	20.8712	279788	0.0605947	0.00915266	0	0.0234998	0.00549366	0.00485232
1099	5012.75	440.25	71.5	24.8076	20.872	279799	0.0896352	0.0271604	0	0.0248136	0.00580704	0.00486057
1100	5017.25	440.25	71.5	24.8085	20.8726	279808	0.0798159	0.0210765	0	0.0242787	0.00568828	0.00486873
1101	5016.75	440.25	71.5	24.8093	20.8734	279818	0.0846127	0.0239672	0	0.0245862	0.00576821	0.00487666
1102	5019	440.25	71.5	24.8096	20.8735	279821	0.0540246	0.00656283	0	0.0222563	0.00523538	0.00488488
1103	5018.5	440.25	71.5	24.8108	20.8744	279834	0.11129	0.0401995	0	0.0262445	0.00618299	0.00489294
1104	5019.75	440.25	71.5	24.812	20.8751	279844	0.0818774	0.0223268	0	0.0243927	0.00573002	0.0049011
1105	5022.25	440.25	71.5	24.8132	20.8757	279855	0.083557	0.0218258	0	0.025555	0.00601553	0.00490921
1106	5022.75	440.25	71.5	24.8147	20.8766	279868	0.106246	0.0364491	0	0.0263925	0.00622834	0.00491731
1107	5025	440	71.5	24.8081	20.8694	279815	0.0875546	0.0263546	0	0.0243382	0.0057306	0.00492339
1108	5026	440	71.5	24.8088	20.8704	279827	0.0955886	0.0312699	0	0.024813	0.00585169	0.0049312
1109	5028.75	440	71.5	24.8104	20.8713	279841	0.0892588	0.0285568	0	0.023615	0.00557548	0.00493918
1110	5030	440	71.5	24.8116	20.872	279852	0.0828325	0.0226858	0	0.0245856	0.0058131	0.0049471
1111	5030.25	440	71.5	24.8119	20.8727	279860	0.0842395	0.0237052	0	0.0245518	0.00581359	0.00495458
1112	5030.25	440	71.5	24.8122	20.8736	279871	0.112131	0.0394806	0	0.0271077	0.0064512	0.00496224
1113	5033.5	440	71.5	24.8139	20.8746	279887	0.0959628	0.0321179	0	0.024385	0.00577489	0.00496998
1114	5035	440	71.5	24.8136	20.8748	279888	0.0571271	0.00938183	0	0.021446	0.00509829	0.00497738
1115	5035.25	440	71.5	24.8133	20.8757	279896	0.0908186	0.0281152	0	0.0246572	0.00585625	0.00498458
1116	5038	440	71.5	24.8148	20.8766	279909	0.104696	0.0366253	0	0.0254749	0.0060637	0.00499223
1117	5042.25	440	71.5	24.8165	20.8774	279922	0.106548	0.0374053	0	0.0258332	0.00614931	0.00499987
1118	5041	439.75	71.5	24.8115	20.8726	279873	0.105591	0.0369673	0	0.0256774	0.0061067	0.00500629
1119	5041.5	440	71.5	24.813	20.8755	279886	0.111817	0.0395531	0	0.0268955	0.00641139	0.0050138
1120	5040.5	440	71.5	24.8146	20.8764	279901	0.0994169	0.033602	0	0.025022	0.00594166	0.00502123
1121	5039.75	440	71.5	24.8161	20.8773	279914	0.107045	0.0364681	0	0.0267218	0.0063692	0.0050286
1122	5037.25	440	71.5	24.8175	20.8782	279928	0.107549	0.0367988	0	0.0267395	0.00637015	0.0050359
1123	5036.5	440	71.5	24.8183	20.879	279939	0.108161	0.0382218	0	0.0260539	0.00619689	0.0050432
1124	5035.25	440	71.5	24.82	20.8799	279954	0.101778	0.0339799	0	0.0259058	0.00615503	0.00505044
1125	5034.75	439.75	71.5	24.8193	20.8786	279962	0.114375	0.0405165	0	0.0274664	0.00655181	0.00505722
1126	5032	439.75	71.5	24.8206	20.8795	279975	0.106222	0.036063	0	0.0266138	0.00632964	0.0050643
1127	5032.75	439.75	71.5	24.8222	20.8804	279989	0.113458	0.0406048	0	0.0269701	0.00641903	0.00507145
1128	5031.25	439.75	71.5	24.8237	20.8813	280003	0.10039	0.0332012	0	0.0257791	0.00611601	0.00507849
1129	5030	439.75	71.5	24.8243	20.8822	280014	0.108846	0.0381275	0	0.0264549	0.00628887	0.00508516
1130	5029.25	439.75	71.5	24.8245	20.883	280020	0.105573	0.034527	0	0.0273641	0.00651153	0.00509213
1131	5029.25	439.75	71.5	24.8257	20.8838	280032	0.0923963	0.028829	0	0.0249405	0.00591017	0.00509907
1132	5028.25	439.75	71.5	24.8263	20.8846	280042	0.105745	0.0356959	0	0.0266355	0.00633518	0.00510585
1133	5026.5	439.75	71.5	24.8272	20.8851	280050	0.0748976	0.018789	0	0.0234271	0.00555424	0.0051127
1134	5024.75	439.75	71.5	24.8275	20.8856	280057	0.0721424	0.0171517	0	0.0232324	0.00551628	0.00511945
1135	5026	439.75	71.5	24.8287	20.8864	280069	0.084979	0.0235013	0	0.0250331	0.00595376	0.00512617
1136	5026	439.75	71.5	24.8266	20.8865	280063	0.047669	0.00434925	0	0.020955	0.00500692	0.00513283
1137	5023.25	439.75	71.5	24.8266	20.887	280071	0.0752049	0.019388	0	0.0231368	0.00551703	0.00513934
1138	5023.75	440	71.5	24.8278	20.8899	280083	0.0989551	0.0333726	0	0.0249284	0.00595454	0.00514584
1139	5024.5	440.25	71.75	24.8295	20.8929	280099	0.0991334	0.0337401	0	0.0247619	0.0059143	0.00515245
1140	5024	440.25	71.75	24.8302	20.8938	280107	0.0905261	0.0289546	0	0.0239005	0.00571378	0.00515899
1141	5025.5	440.25	71.75	24.8317	20.8946	280121	0.109771	0.03927	0	0.0260687	0.00625348	0.00516556
1142	5025.25	440.25	71.75	24.8335	20.8957	280136	0.0974949	0.032381	0	0.0249049	0.00595824	0.00517203
1143	5023.75	440	72	24.8322	20.8938	280129	0.0902797	0.0281034	0	0.02437	0.00583634	0.00517838
1144	5023.25	440.25	72	24.8336	20.8967	280143	0.10287	0.0349825	0	0.0256903	0.00616997	0.00518465
1145	5022.25	440.25	72	24.8348	20.8974	280154	0.0826702	0.0240233	0	0.0235071	0.00563922	0.00519096
1146	5022.75	440.25	72	24.836	20.8983	280167	0.0988966	0.0327429	0	0.0253088	0.00608662	0.00519717
1147	5019.5	440.5	72	24.8349	20.901	280169	0.102699	0.033909	0	0.0263371	0.0063458	0.00520323
1148	5019.5	440.5	72	24.8354	20.9019	280178	0.112295	0.0393263	0	0.0272288	0.00657028	0.00520929
1149	5019.25	440.5	72	24.835	20.9027	280183	0.107532	0.0364762	0	0.0269035	0.00648048	0.00521505
1150	5016.75	440.5	72	24.8361	20.9035	280195	0.0955398	0.0298382	0	0.0257098	0.00617441	0.00522106
1151	5017.75	440.5	72	24.8374	20.9045	280209	0.101824	0.0345125	0	0.025504	0.0061326	0.00522698
1152	5017.25	440.5	72	24.8389	20.9054	280223	0.100941	0.0326561	0	0.0263561	0.00634993	0.00523298
1153	5018.25	440.5	72	24.8403	20.9063	280235	0.109866	0.0371156	0	0.027576	0.00666665	0.00523891
1154	5017.75	440.5	72	24.8414	20.907	280247	0.0847424	0.0249983	0	0.0238272	0.0057246	0.00524475
1155	5016.5	440.5	72	24.8423	20.9079	280259	0.099481	0.0338888	0	0.0247925	0.00596828	0.00525046
1156	5015	440.5	72	24.8431	20.9085	280267	0.0737393	0.0183135	0	0.0231326	0.00556949	0.00525623
1157	5016.75	440.5	72	24.8441	20.909	280275	0.0700077	0.0166666	0	0.0224572	0.00541758	0.00526197
1158	5016.75	440.75	72	24.845	20.9118	280286	0.103386	0.0357337	0	0.0253891	0.00613785	0.00526761
1159	5018.5	440.75	72	24.846	20.9123	280295	0.0729073	0.0184692	0	0.0226045	0.00545635	0.00527327
1160	5016.75	440.75	72	24.8473	20.9132	280309	0.0885054	0.0282281	0	0.0233774	0.00564918	0.00527879
1161	5015.75	440.75	72	24.8486	20.914	280321	0.10507	0.0364656	0	0.0256852	0.00622579	0.00528434
1162	5015.75	440.75	72	24.849	20.915	280331	0.0950129	0.0306359	0	0.0248615	0.00601441	0.00528954
1163	5016.75	440.75	72	24.85	20.9155	280340	0.0747011	0.019103	0	0.0230221	0.00557376	0.005295
1164	5016.75	440.75	72	24.8506	20.916	280348	0.0695105	0.0160177	0	0.0226671	0.00549742	0.00530033
1165	5015.75	440.75	72	24.8509	20.9168	280357	0.103107	0.0346901	0	0.0259476	0.00631515	0.00530557
1166	5017.25	441	72	24.8523	20.9197	280371	0.0929686	0.0297856	0	0.0244489	0.00593401	0.00531088
1167	5017.25	441	72	24.8514	20.9206	280375	0.0930566	0.0279339	0	0.0257639	0.00627311	0.00531609
1168	5018.5	441	72	24.853	20.9216	280390	0.095943	0.0309724	0	0.0250493	0.00610242	0.00532132
1169	5018.5	441	72	24.8543	20.9226	280404	0.0949709	0.0312945	0	0.0243508	0.00593647	0.00532638
1170	5017.75	441	72	24.8543	20.9234	280412	0.104008	0.0351979	0	0.0260067	0.00636347	0.0053315
1171	5016.25	440.75	72	24.8531	20.9216	280414	0.0987786	0.031516	0	0.0260311	0.00636404	0.00533567
1172	5016	440.75	72	24.8543	20.9226	280428	0.0968341	0.0323894	0	0.0244873	0.00598001	0.00534051
1173	5018	440.75	72	24.8557	20.9234	280441	0.0949241	0.0293772	0	0.0256369	0.00627837	0.0053455
1174	5019	440.75	72	24.8559	20.9241	280448	0.07822	0.0215688	0	0.022971	0.00562	0.00535035
1175	5020.25	440.75	72	24.8565	20.9245	280454	0.0654689	0.0132225	0	0.0226169	0.00554309	0.00535522
1176	5019.75	440.75	72	24.8566	20.9247	280458	0.0557847	0.00887137	0	0.0210268	0.00517204	0.0053599
1177	5020.75	440.75	72	24.8568	20.9254	280466	0.0750179	0.0205937	0	0.0220737	0.00542915	0.00536464
1178	5023	440.75	72	24.8582	20.9262	280477	0.0990702	0.0339423	0	0.024454	0.0060245	0.00536938
1179	5023	440.75	72	24.8584	20.9268	280484	0.0812923	0.0202827	0	0.0253148	0.0062377	0.00537401
1180	5023.5	440.75	72	24.8594	20.9276	280496	0.101993	0.0350319	0	0.0251089	0.00619512	0.00537858
1181	5028.75	440.75	72	24.8613	20.9286	280511	0.093062	0.0313885	0	0.0233185	0.00574113	0.00538314
1182	5028.25	440.75	72	24.8626	20.9294	280523	0.10276	0.0345965	0	0.0257721	0.0063712	0.00538763
1183	5027.5	440.75	72	24.8638	20.9301	280534	0.101115	0.0334219	0	0.0257919	0.00637207	0.00539207
1184	5027.75	440.75	72	24.8648	20.9308	280545	0.0827144	0.0239318	0	0.0234805	0.00578351	0.00539639
1185	5027.25	440.75	72	24.8661	20.9318	280559	0.0916651	0.0287974	0	0.024426	0.00602964	0.00540067
1186	5028.25	440.75	72	24.8671	20.9326	280571	0.0978449	0.0319442	0	0.0252253	0.00624314	0.00540495
1187	5025.75	440.75	72	24.8679	20.9335	280580	0.0907303	0.0279491	0	0.0245546	0.0060732	0.00540916
1188	5022.25	440.5	72	24.8633	20.9288	280544	0.0751152	0.0192292	0	0.0230457	0.00570477	0.00541148
1189	5022.5	440.5	72	24.8641	20.9295	280554	0.0806961	0.0229244	0	0.0231695	0.00574476	0.00541549
1190	5026.75	440.5	72	24.8641	20.9295	280554	0.0380115	0.000758123	0	0.0203538	0.00507134	0.00541959
1191	5028	440.5	72	24.8636	20.9302	280559	0.0864713	0.0268158	0	0.0232553	0.00578475	0.00542328
1192	5028.25	440.25	72	24.8625	20.9286	280553	0.101415	0.0349294	0	0.0248506	0.00620022	0.00542729
1193	5031	440.25	72	24.8638	20.9294	280566	0.0870854	0.0284035	0	0.0224499	0.0055887	0.00543124
1194	5030.75	440.25	72	24.8629	20.9294	280564	0.0451481	0.00292845	0	0.020875	0.00521489	0.00543469
1195	5031.5	440.5	72	24.8639	20.9321	280575	0.0982443	0.033013	0	0.024632	0.00615843	0.00543847
1196	5031.75	440.5	72	24.8652	20.933	280587	0.107289	0.0368507	0	0.0263364	0.00660128	0.00544223
1197	5032	440.5	72	24.8665	20.9338	280600	0.107565	0.0357417	0	0.0272257	0.00683506	0.00544601
1198	5032.25	440.5	72	24.8675	20.9345	280610	0.0889755	0.0276449	0	0.0238837	0.0059511	0.00544963
1199	5033	440.5	72	24.8686	20.9352	280621	0.0777339	0.0216908	0	0.0225678	0.00563077	0.00545327
1200	5032.5	440.5	72	24.8697	20.9358	280631	0.0777429	0.0215118	0	0.0226905	0.00567033	0.00545686
1201	5033.75	440.5	72	24.8702	20.9366	280642	0.102235	0.0351233	0	0.0250881	0.00629195	0.00546037
1202	5035.75	440.5	72	24.8715	20.9374	280653	0.0997209	0.0338158	0	0.0247846	0.00620617	0.0054639
1203	5035	440.5	72	24.8728	20.9382	280665	0.0947863	0.0313055	0	0.0241423	0.00603726	0.00546737
1204	5035	440.5	72	24.8724	20.939	280672	0.0875313	0.0257734	0	0.0244615	0.00612224	0.0054706
1205	5035	440.5	72	24.8736	20.9396	280683	0.0779707	0.0205603	0	0.0234501	0.00587348	0.00547399
1206	5036.5	440.25	72	24.8683	20.9337	280649	0.0879633	0.0266452	0	0.0240546	0.00603737	0.005476
1207	5037	440.25	72	24.8689	20.9343	280657	0.074242	0.0187449	0	0.0228947	0.005752	0.00547921
1208	5040.75	440.25	72	24.8691	20.9346	280663	0.0635394	0.0122942	0	0.0222302	0.00559489	0.00548236
1209	5039.75	440.25	72	24.8699	20.9354	280674	0.0935467	0.0302022	0	0.0242665	0.00612235	0.00548544
1210	5039.5	440.25	72	24.8714	20.9364	280688	0.0937491	0.030114	0	0.0244234	0.00616568	0.00548861
1211	5039.5	440.25	72	24.8705	20.9369	280690	0.0739763	0.0191329	0	0.022478	0.0056742	0.00549166
1212	5040.75	440.25	72	24.8719	20.9379	280704	0.0921784	0.0298009	0	0.0238724	0.0060396	0.00549467
1213	5043.75	440.25	72	24.8732	20.9387	280715	0.098786	0.0337399	0	0.0243321	0.00616729	0.00549772
1214	5043.5	440.25	72	24.8738	20.9396	280726	0.0918143	0.0295479	0	0.0238703	0.00604108	0.00550066
1215	5045	440.25	72	24.8753	20.9404	280739	0.094606	0.0308254	0	0.0243247	0.00616887	0.00550359
1216	5047	440.25	72	24.8768	20.9414	280754	0.0924834	0.0288825	0	0.0246363	0.00625573	0.0055064
1217	5047.5	440.25	72	24.8764	20.9423	280760	0.0874053	0.0267923	0	0.0236312	0.00600141	0.00550919
1218	5048.5	440.25	72	24.878	20.9432	280774	0.0947503	0.0312611	0	0.0240787	0.00612798	0.00551202
1219	5050.25	440.25	72	24.8795	20.9441	280788	0.0846726	0.026781	0	0.0223134	0.00567874	0.00551477
1220	5049.25	440.25	72	24.8807	20.9448	280799	0.0969702	0.0326413	0	0.0241833	0.00617167	0.00551747
1221	5051.75	440.25	72	24.8821	20.9456	280812	0.0847404	0.0252424	0	0.0234026	0.00596219	0.00552013
1222	5055	440.25	72	24.8838	20.9465	280826	0.0859551	0.0272798	0	0.0225779	0.00575959	0.00552275
1223	5057.5	440.75	72	24.8853	20.9513	280839	0.0848374	0.0256254	0	0.0231721	0.0059219	0.00552528
